01 ASTRALIII 400 7 1000 65653
01 ASTRALIII 400 7 200 23907
01 ASTRALIII 400 7 500 36685
01 ASTRALIII 400 7 50 20289
01 ASTRALIII 400 non 1000 80131
01 ASTRALIII 400 non 200 35725
01 ASTRALIII 400 non 500 51765
01 ASTRALIII 400 non 50 24813
01 ASTRALIII 800 0 1000 58753
01 ASTRALIII 800 0 200 22609
01 ASTRALIII 800 0 500 38283
01 ASTRALIII 800 0 50 14531
01 ASTRALIII 800 10 1000 43001
01 ASTRALIII 800 10 200 19803
01 ASTRALIII 800 10 500 31729
01 ASTRALIII 800 10 50 12577
01 ASTRALIII 800 20 1000 35881
01 ASTRALIII 800 20 200 14669
01 ASTRALIII 800 20 500 24643
01 ASTRALIII 800 20 50 11201
01 ASTRALIII 800 33 1000 20681
01 ASTRALIII 800 33 200 12117
01 ASTRALIII 800 33 500 16761
01 ASTRALIII 800 33 50 9663
01 ASTRALIII 800 3 1000 55323
01 ASTRALIII 800 3 200 19753
01 ASTRALIII 800 3 500 32641
01 ASTRALIII 800 3 50 14485
01 ASTRALIII 800 5 1000 52447
01 ASTRALIII 800 5 200 18845
01 ASTRALIII 800 5 500 31243
01 ASTRALIII 800 5 50 13145
01 ASTRALIII 800 75 1000 10867
01 ASTRALIII 800 75 200 8957
01 ASTRALIII 800 75 500 9467
01 ASTRALIII 800 75 50 8433
01 ASTRALIII 800 7 1000 49427
01 ASTRALIII 800 7 200 18999
01 ASTRALIII 800 7 500 29915
01 ASTRALIII 800 7 50 13617
01 ASTRALIII 800 non 1000 63965
01 ASTRALIII 800 non 200 24809
01 ASTRALIII 800 non 500 39763
01 ASTRALIII 800 non 50 17827
02 ASTRALIII 1600 0 1000 26007
02 ASTRALIII 1600 0 200 8231
02 ASTRALIII 1600 0 500 15499
02 ASTRALIII 1600 0 50 3611
02 ASTRALIII 1600 10 1000 23301
02 ASTRALIII 1600 10 200 7537
02 ASTRALIII 1600 10 500 14149
02 ASTRALIII 1600 10 50 3547
02 ASTRALIII 1600 20 1000 20915
02 ASTRALIII 1600 20 200 6993
02 ASTRALIII 1600 20 500 12807
02 ASTRALIII 1600 20 50 3449
02 ASTRALIII 1600 33 1000 17941
02 ASTRALIII 1600 33 200 6271
02 ASTRALIII 1600 33 500 11065
02 ASTRALIII 1600 33 50 3447
02 ASTRALIII 1600 3 1000 25129
02 ASTRALIII 1600 3 200 8057
02 ASTRALIII 1600 3 500 15247
02 ASTRALIII 1600 3 50 3593
02 ASTRALIII 1600 5 1000 24391
02 ASTRALIII 1600 5 200 7939
02 ASTRALIII 1600 5 500 14999
02 ASTRALIII 1600 5 50 3559
02 ASTRALIII 1600 75 1000 10717
02 ASTRALIII 1600 75 200 4661
02 ASTRALIII 1600 75 500 7121
02 ASTRALIII 1600 75 50 3675
02 ASTRALIII 1600 7 1000 23947
02 ASTRALIII 1600 7 200 7869
02 ASTRALIII 1600 7 500 14789
02 ASTRALIII 1600 7 50 3549
02 ASTRALIII 1600 non 1000 26445
02 ASTRALIII 1600 non 200 8329
02 ASTRALIII 1600 non 500 15683
02 ASTRALIII 1600 non 50 3619
02 ASTRALIII 200 0 1000 58535
02 ASTRALIII 200 0 200 20023
02 ASTRALIII 200 0 500 35227
02 ASTRALIII 200 0 50 12589
02 ASTRALIII 200 10 1000 38085
02 ASTRALIII 200 10 200 18381
02 ASTRALIII 200 10 500 25431
02 ASTRALIII 200 10 50 9425
02 ASTRALIII 200 20 1000 28199
02 ASTRALIII 200 20 200 12847
02 ASTRALIII 200 20 500 18861
02 ASTRALIII 200 20 50 9365
02 ASTRALIII 200 33 1000 15915
02 ASTRALIII 200 33 200 10247
02 ASTRALIII 200 33 500 12439
02 ASTRALIII 200 33 50 7763
02 ASTRALIII 200 3 1000 49985
02 ASTRALIII 200 3 200 17983
02 ASTRALIII 200 3 500 30769
02 ASTRALIII 200 3 50 11167
02 ASTRALIII 200 5 1000 45009
02 ASTRALIII 200 5 200 17709
02 ASTRALIII 200 5 500 29191
02 ASTRALIII 200 5 50 10745
02 ASTRALIII 200 75 1000 14619
02 ASTRALIII 200 75 200 12695
02 ASTRALIII 200 75 500 14389
02 ASTRALIII 200 75 50 6609
02 ASTRALIII 200 7 1000 42439
02 ASTRALIII 200 7 200 17451
02 ASTRALIII 200 7 500 27561
02 ASTRALIII 200 7 50 9405
02 ASTRALIII 200 non 1000 60331
02 ASTRALIII 200 non 200 23275
02 ASTRALIII 200 non 500 37221
02 ASTRALIII 200 non 50 14469
02 ASTRALIII 400 0 1000 39017
02 ASTRALIII 400 0 200 12187
02 ASTRALIII 400 0 500 22509
02 ASTRALIII 400 0 50 7041
02 ASTRALIII 400 10 1000 27367
02 ASTRALIII 400 10 200 9999
02 ASTRALIII 400 10 500 17307
02 ASTRALIII 400 10 50 5903
02 ASTRALIII 400 20 1000 20369
02 ASTRALIII 400 20 200 8735
02 ASTRALIII 400 20 500 13621
02 ASTRALIII 400 20 50 5853
02 ASTRALIII 400 33 1000 13265
02 ASTRALIII 400 33 200 7231
02 ASTRALIII 400 33 500 9785
02 ASTRALIII 400 33 50 5959
02 ASTRALIII 400 3 1000 34309
02 ASTRALIII 400 3 200 11123
02 ASTRALIII 400 3 500 20565
02 ASTRALIII 400 3 50 6613
02 ASTRALIII 400 5 1000 32041
02 ASTRALIII 400 5 200 10541
02 ASTRALIII 400 5 500 19679
02 ASTRALIII 400 5 50 6191
02 ASTRALIII 400 75 1000 9129
02 ASTRALIII 400 75 200 9415
02 ASTRALIII 400 75 500 8549
02 ASTRALIII 400 75 50 6611
02 ASTRALIII 400 7 1000 30323
02 ASTRALIII 400 7 200 10119
02 ASTRALIII 400 7 500 18663
02 ASTRALIII 400 7 50 6355
02 ASTRALIII 400 non 1000 41621
02 ASTRALIII 400 non 200 13669
02 ASTRALIII 400 non 500 23707
02 ASTRALIII 400 non 50 7853
02 ASTRALIII 800 0 1000 30557
02 ASTRALIII 800 0 200 9397
02 ASTRALIII 800 0 500 18041
02 ASTRALIII 800 0 50 4703
02 ASTRALIII 800 10 1000 25123
02 ASTRALIII 800 10 200 8377
02 ASTRALIII 800 10 500 15077
02 ASTRALIII 800 10 50 4429
02 ASTRALIII 800 20 1000 20999
02 ASTRALIII 800 20 200 7139
02 ASTRALIII 800 20 500 12711
02 ASTRALIII 800 20 50 4373
02 ASTRALIII 800 33 1000 15781
02 ASTRALIII 800 33 200 6165
02 ASTRALIII 800 33 500 10055
02 ASTRALIII 800 33 50 4247
02 ASTRALIII 800 3 1000 28703
02 ASTRALIII 800 3 200 9129
02 ASTRALIII 800 3 500 17117
02 ASTRALIII 800 3 50 4509
02 ASTRALIII 800 5 1000 27743
02 ASTRALIII 800 5 200 8791
02 ASTRALIII 800 5 500 17729
02 ASTRALIII 800 5 50 4461
02 ASTRALIII 800 75 1000 8765
02 ASTRALIII 800 75 200 5521
02 ASTRALIII 800 75 500 6955
02 ASTRALIII 800 75 50 5961
02 ASTRALIII 800 7 1000 26723
02 ASTRALIII 800 7 200 8721
02 ASTRALIII 800 7 500 15805
02 ASTRALIII 800 7 50 4399
02 ASTRALIII 800 non 1000 31655
02 ASTRALIII 800 non 200 9701
02 ASTRALIII 800 non 500 18557
02 ASTRALIII 800 non 50 4947
03 ASTRALIII 1600 0 1000 42723
03 ASTRALIII 1600 0 200 13279
03 ASTRALIII 1600 0 500 24453
03 ASTRALIII 1600 0 50 8705
03 ASTRALIII 1600 10 1000 41631
03 ASTRALIII 1600 10 200 13171
03 ASTRALIII 1600 10 500 24187
03 ASTRALIII 1600 10 50 8425
03 ASTRALIII 1600 20 1000 38561
03 ASTRALIII 1600 20 200 12261
03 ASTRALIII 1600 20 500 22549
03 ASTRALIII 1600 20 50 8443
03 ASTRALIII 1600 33 1000 34135
03 ASTRALIII 1600 33 200 11437
03 ASTRALIII 1600 33 500 20783
03 ASTRALIII 1600 33 50 8075
03 ASTRALIII 1600 3 1000 42461
03 ASTRALIII 1600 3 200 13155
03 ASTRALIII 1600 3 500 23933
03 ASTRALIII 1600 3 50 8267
03 ASTRALIII 1600 5 1000 42209
03 ASTRALIII 1600 5 200 13099
03 ASTRALIII 1600 5 500 23665
03 ASTRALIII 1600 5 50 8543
03 ASTRALIII 1600 75 1000 20243
03 ASTRALIII 1600 75 200 10425
03 ASTRALIII 1600 75 500 15295
03 ASTRALIII 1600 75 50 10697
03 ASTRALIII 1600 7 1000 41413
03 ASTRALIII 1600 7 200 13203
03 ASTRALIII 1600 7 500 24025
03 ASTRALIII 1600 7 50 8267
03 ASTRALIII 1600 non 1000 41881
03 ASTRALIII 1600 non 200 13467
03 ASTRALIII 1600 non 500 24551
03 ASTRALIII 1600 non 50 8949
03 ASTRALIII 200 0 1000 86641
03 ASTRALIII 200 0 200 35849
03 ASTRALIII 200 0 500 54705
03 ASTRALIII 200 0 50 28771
03 ASTRALIII 200 10 1000 76991
03 ASTRALIII 200 10 200 32391
03 ASTRALIII 200 10 500 47575
03 ASTRALIII 200 10 50 22983
03 ASTRALIII 200 20 1000 60393
03 ASTRALIII 200 20 200 25845
03 ASTRALIII 200 20 500 37273
03 ASTRALIII 200 20 50 21911
03 ASTRALIII 200 33 1000 39051
03 ASTRALIII 200 33 200 24007
03 ASTRALIII 200 33 500 28195
03 ASTRALIII 200 33 50 17845
03 ASTRALIII 200 3 1000 79815
03 ASTRALIII 200 3 200 34287
03 ASTRALIII 200 3 500 54623
03 ASTRALIII 200 3 50 24743
03 ASTRALIII 200 5 1000 83113
03 ASTRALIII 200 5 200 34113
03 ASTRALIII 200 5 500 47697
03 ASTRALIII 200 5 50 24093
03 ASTRALIII 200 75 1000 25717
03 ASTRALIII 200 75 200 13969
03 ASTRALIII 200 75 500 16229
03 ASTRALIII 200 75 50 3653
03 ASTRALIII 200 7 1000 81235
03 ASTRALIII 200 7 200 32419
03 ASTRALIII 200 7 500 49893
03 ASTRALIII 200 7 50 24207
03 ASTRALIII 200 non 1000 90333
03 ASTRALIII 200 non 200 41145
03 ASTRALIII 200 non 500 58269
03 ASTRALIII 200 non 50 32499
03 ASTRALIII 400 0 1000 64391
03 ASTRALIII 400 0 200 23573
03 ASTRALIII 400 0 500 40073
03 ASTRALIII 400 0 50 16361
03 ASTRALIII 400 10 1000 55317
03 ASTRALIII 400 10 200 22531
03 ASTRALIII 400 10 500 35271
03 ASTRALIII 400 10 50 15095
03 ASTRALIII 400 20 1000 39945
03 ASTRALIII 400 20 200 19751
03 ASTRALIII 400 20 500 30297
03 ASTRALIII 400 20 50 13779
03 ASTRALIII 400 33 1000 32293
03 ASTRALIII 400 33 200 16643
03 ASTRALIII 400 33 500 24699
03 ASTRALIII 400 33 50 13625
03 ASTRALIII 400 3 1000 64075
03 ASTRALIII 400 3 200 22365
03 ASTRALIII 400 3 500 38483
03 ASTRALIII 400 3 50 14989
03 ASTRALIII 400 5 1000 62305
03 ASTRALIII 400 5 200 21425
03 ASTRALIII 400 5 500 37669
03 ASTRALIII 400 5 50 14519
03 ASTRALIII 400 75 1000 20003
03 ASTRALIII 400 75 200 16965
03 ASTRALIII 400 75 500 17653
03 ASTRALIII 400 75 50 6365
03 ASTRALIII 400 7 1000 58501
03 ASTRALIII 400 7 200 20799
03 ASTRALIII 400 7 500 36359
03 ASTRALIII 400 7 50 14905
03 ASTRALIII 400 non 1000 64475
03 ASTRALIII 400 non 200 25697
03 ASTRALIII 400 non 500 39955
03 ASTRALIII 400 non 50 17725
03 ASTRALIII 800 0 1000 48275
03 ASTRALIII 800 0 200 16401
03 ASTRALIII 800 0 500 28041
03 ASTRALIII 800 0 50 10663
03 ASTRALIII 800 10 1000 41859
03 ASTRALIII 800 10 200 15601
03 ASTRALIII 800 10 500 27245
03 ASTRALIII 800 10 50 10109
03 ASTRALIII 800 20 1000 36283
03 ASTRALIII 800 20 200 14467
03 ASTRALIII 800 20 500 24705
03 ASTRALIII 800 20 50 9931
03 ASTRALIII 800 33 1000 31119
03 ASTRALIII 800 33 200 12985
03 ASTRALIII 800 33 500 21761
03 ASTRALIII 800 33 50 9669
03 ASTRALIII 800 3 1000 45993
03 ASTRALIII 800 3 200 16013
03 ASTRALIII 800 3 500 29081
03 ASTRALIII 800 3 50 10161
03 ASTRALIII 800 5 1000 44667
03 ASTRALIII 800 5 200 16161
03 ASTRALIII 800 5 500 26497
03 ASTRALIII 800 5 50 10037
03 ASTRALIII 800 75 1000 20343
03 ASTRALIII 800 75 200 12909
03 ASTRALIII 800 75 500 14139
03 ASTRALIII 800 75 50 10369
03 ASTRALIII 800 7 1000 43547
03 ASTRALIII 800 7 200 15615
03 ASTRALIII 800 7 500 27469
03 ASTRALIII 800 7 50 10033
03 ASTRALIII 800 non 1000 49143
03 ASTRALIII 800 non 200 16597
03 ASTRALIII 800 non 500 28657
03 ASTRALIII 800 non 50 12153
04 ASTRALIII 1600 0 1000 51137
04 ASTRALIII 1600 0 200 19679
04 ASTRALIII 1600 0 500 30415
04 ASTRALIII 1600 0 50 13215
04 ASTRALIII 1600 10 1000 49369
04 ASTRALIII 1600 10 200 19683
04 ASTRALIII 1600 10 500 30227
04 ASTRALIII 1600 10 50 12913
04 ASTRALIII 1600 20 1000 47663
04 ASTRALIII 1600 20 200 19557
04 ASTRALIII 1600 20 500 29409
04 ASTRALIII 1600 20 50 13139
04 ASTRALIII 1600 33 1000 44607
04 ASTRALIII 1600 33 200 18503
04 ASTRALIII 1600 33 500 26431
04 ASTRALIII 1600 33 50 12657
04 ASTRALIII 1600 3 1000 50601
04 ASTRALIII 1600 3 200 19785
04 ASTRALIII 1600 3 500 29995
04 ASTRALIII 1600 3 50 13113
04 ASTRALIII 1600 5 1000 50265
04 ASTRALIII 1600 5 200 19725
04 ASTRALIII 1600 5 500 29857
04 ASTRALIII 1600 5 50 13207
04 ASTRALIII 1600 75 1000 35103
04 ASTRALIII 1600 75 200 18109
04 ASTRALIII 1600 75 500 22565
04 ASTRALIII 1600 75 50 14391
04 ASTRALIII 1600 7 1000 49975
04 ASTRALIII 1600 7 200 19809
04 ASTRALIII 1600 7 500 29535
04 ASTRALIII 1600 7 50 12919
04 ASTRALIII 1600 non 1000 51185
04 ASTRALIII 1600 non 200 19449
04 ASTRALIII 1600 non 500 30277
04 ASTRALIII 1600 non 50 12293
04 ASTRALIII 200 0 1000 77249
04 ASTRALIII 200 0 200 34571
04 ASTRALIII 200 0 500 52179
04 ASTRALIII 200 0 50 27611
04 ASTRALIII 200 10 1000 62103
04 ASTRALIII 200 10 200 34133
04 ASTRALIII 200 10 500 40039
04 ASTRALIII 200 10 50 28089
04 ASTRALIII 200 20 1000 49733
04 ASTRALIII 200 20 200 28263
04 ASTRALIII 200 20 500 38163
04 ASTRALIII 200 20 50 26111
04 ASTRALIII 200 33 1000 36449
04 ASTRALIII 200 33 200 26417
04 ASTRALIII 200 33 500 28355
04 ASTRALIII 200 33 50 19833
04 ASTRALIII 200 3 1000 71881
04 ASTRALIII 200 3 200 33999
04 ASTRALIII 200 3 500 45477
04 ASTRALIII 200 3 50 28601
04 ASTRALIII 200 5 1000 68567
04 ASTRALIII 200 5 200 33723
04 ASTRALIII 200 5 500 43797
04 ASTRALIII 200 5 50 28153
04 ASTRALIII 200 75 1000 32301
04 ASTRALIII 200 75 200 23807
04 ASTRALIII 200 75 500 34757
04 ASTRALIII 200 75 50 15721
04 ASTRALIII 200 7 1000 65973
04 ASTRALIII 200 7 200 33353
04 ASTRALIII 200 7 500 42245
04 ASTRALIII 200 7 50 26421
04 ASTRALIII 200 non 1000 82087
04 ASTRALIII 200 non 200 36845
04 ASTRALIII 200 non 500 52511
04 ASTRALIII 200 non 50 34265
04 ASTRALIII 400 0 1000 66571
04 ASTRALIII 400 0 200 26421
04 ASTRALIII 400 0 500 38919
04 ASTRALIII 400 0 50 23749
04 ASTRALIII 400 10 1000 61843
04 ASTRALIII 400 10 200 22931
04 ASTRALIII 400 10 500 33957
04 ASTRALIII 400 10 50 22353
04 ASTRALIII 400 20 1000 54391
04 ASTRALIII 400 20 200 24805
04 ASTRALIII 400 20 500 30825
04 ASTRALIII 400 20 50 20225
04 ASTRALIII 400 33 1000 41533
04 ASTRALIII 400 33 200 22461
04 ASTRALIII 400 33 500 30597
04 ASTRALIII 400 33 50 19633
04 ASTRALIII 400 3 1000 65941
04 ASTRALIII 400 3 200 26057
04 ASTRALIII 400 3 500 36957
04 ASTRALIII 400 3 50 22557
04 ASTRALIII 400 5 1000 65357
04 ASTRALIII 400 5 200 26005
04 ASTRALIII 400 5 500 35795
04 ASTRALIII 400 5 50 22301
04 ASTRALIII 400 75 1000 26109
04 ASTRALIII 400 75 200 27055
04 ASTRALIII 400 75 500 25259
04 ASTRALIII 400 75 50 22587
04 ASTRALIII 400 7 1000 64411
04 ASTRALIII 400 7 200 25707
04 ASTRALIII 400 7 500 35417
04 ASTRALIII 400 7 50 22131
04 ASTRALIII 400 non 1000 64409
04 ASTRALIII 400 non 200 25599
04 ASTRALIII 400 non 500 39723
04 ASTRALIII 400 non 50 26083
04 ASTRALIII 800 0 1000 56261
04 ASTRALIII 800 0 200 20381
04 ASTRALIII 800 0 500 34001
04 ASTRALIII 800 0 50 15885
04 ASTRALIII 800 10 1000 55615
04 ASTRALIII 800 10 200 19319
04 ASTRALIII 800 10 500 30605
04 ASTRALIII 800 10 50 15167
04 ASTRALIII 800 20 1000 52497
04 ASTRALIII 800 20 200 18511
04 ASTRALIII 800 20 500 31067
04 ASTRALIII 800 20 50 14659
04 ASTRALIII 800 33 1000 41467
04 ASTRALIII 800 33 200 18557
04 ASTRALIII 800 33 500 26079
04 ASTRALIII 800 33 50 14579
04 ASTRALIII 800 3 1000 55797
04 ASTRALIII 800 3 200 19985
04 ASTRALIII 800 3 500 33605
04 ASTRALIII 800 3 50 15175
04 ASTRALIII 800 5 1000 53069
04 ASTRALIII 800 5 200 20003
04 ASTRALIII 800 5 500 31957
04 ASTRALIII 800 5 50 15597
04 ASTRALIII 800 75 1000 34899
04 ASTRALIII 800 75 200 21295
04 ASTRALIII 800 75 500 21343
04 ASTRALIII 800 75 50 19817
04 ASTRALIII 800 7 1000 56299
04 ASTRALIII 800 7 200 19849
04 ASTRALIII 800 7 500 31643
04 ASTRALIII 800 7 50 15459
04 ASTRALIII 800 non 1000 55927
04 ASTRALIII 800 non 200 21233
04 ASTRALIII 800 non 500 33891
04 ASTRALIII 800 non 50 14093
05 ASTRALIII 1600 0 1000 36895
05 ASTRALIII 1600 0 200 12781
05 ASTRALIII 1600 0 500 21895
05 ASTRALIII 1600 0 50 7435
05 ASTRALIII 1600 10 1000 34937
05 ASTRALIII 1600 10 200 12543
05 ASTRALIII 1600 10 500 21005
05 ASTRALIII 1600 10 50 6963
05 ASTRALIII 1600 20 1000 32575
05 ASTRALIII 1600 20 200 11961
05 ASTRALIII 1600 20 500 19945
05 ASTRALIII 1600 20 50 6839
05 ASTRALIII 1600 33 1000 29659
05 ASTRALIII 1600 33 200 11205
05 ASTRALIII 1600 33 500 18211
05 ASTRALIII 1600 33 50 6461
05 ASTRALIII 1600 3 1000 36305
05 ASTRALIII 1600 3 200 12415
05 ASTRALIII 1600 3 500 21771
05 ASTRALIII 1600 3 50 7225
05 ASTRALIII 1600 5 1000 35801
05 ASTRALIII 1600 5 200 12377
05 ASTRALIII 1600 5 500 21635
05 ASTRALIII 1600 5 50 7121
05 ASTRALIII 1600 75 1000 20623
05 ASTRALIII 1600 75 200 9721
05 ASTRALIII 1600 75 500 13609
05 ASTRALIII 1600 75 50 6469
05 ASTRALIII 1600 7 1000 35481
05 ASTRALIII 1600 7 200 12733
05 ASTRALIII 1600 7 500 21271
05 ASTRALIII 1600 7 50 7253
05 ASTRALIII 1600 non 1000 37041
05 ASTRALIII 1600 non 200 13031
05 ASTRALIII 1600 non 500 22259
05 ASTRALIII 1600 non 50 7959
05 ASTRALIII 200 0 1000 64347
05 ASTRALIII 200 0 200 24919
05 ASTRALIII 200 0 500 38299
05 ASTRALIII 200 0 50 15307
05 ASTRALIII 200 10 1000 53789
05 ASTRALIII 200 10 200 20459
05 ASTRALIII 200 10 500 29323
05 ASTRALIII 200 10 50 12495
05 ASTRALIII 200 20 1000 36097
05 ASTRALIII 200 20 200 16415
05 ASTRALIII 200 20 500 23291
05 ASTRALIII 200 20 50 11303
05 ASTRALIII 200 33 1000 23555
05 ASTRALIII 200 33 200 13585
05 ASTRALIII 200 33 500 17607
05 ASTRALIII 200 33 50 10173
05 ASTRALIII 200 3 1000 58117
05 ASTRALIII 200 3 200 23227
05 ASTRALIII 200 3 500 34843
05 ASTRALIII 200 3 50 14629
05 ASTRALIII 200 5 1000 55373
05 ASTRALIII 200 5 200 21075
05 ASTRALIII 200 5 500 33541
05 ASTRALIII 200 5 50 14385
05 ASTRALIII 200 75 1000 20245
05 ASTRALIII 200 75 200 21329
05 ASTRALIII 200 75 500 17185
05 ASTRALIII 200 75 50 9853
05 ASTRALIII 200 7 1000 55883
05 ASTRALIII 200 7 200 20211
05 ASTRALIII 200 7 500 31769
05 ASTRALIII 200 7 50 12885
05 ASTRALIII 200 non 1000 69189
05 ASTRALIII 200 non 200 27701
05 ASTRALIII 200 non 500 41901
05 ASTRALIII 200 non 50 20377
05 ASTRALIII 400 0 1000 49381
05 ASTRALIII 400 0 200 17357
05 ASTRALIII 400 0 500 28697
05 ASTRALIII 400 0 50 10253
05 ASTRALIII 400 10 1000 39893
05 ASTRALIII 400 10 200 14821
05 ASTRALIII 400 10 500 24071
05 ASTRALIII 400 10 50 9403
05 ASTRALIII 400 20 1000 32755
05 ASTRALIII 400 20 200 13419
05 ASTRALIII 400 20 500 20183
05 ASTRALIII 400 20 50 9505
05 ASTRALIII 400 33 1000 23491
05 ASTRALIII 400 33 200 11207
05 ASTRALIII 400 33 500 15585
05 ASTRALIII 400 33 50 8335
05 ASTRALIII 400 3 1000 46131
05 ASTRALIII 400 3 200 16643
05 ASTRALIII 400 3 500 27165
05 ASTRALIII 400 3 50 9433
05 ASTRALIII 400 5 1000 44175
05 ASTRALIII 400 5 200 15911
05 ASTRALIII 400 5 500 26321
05 ASTRALIII 400 5 50 9029
05 ASTRALIII 400 75 1000 14701
05 ASTRALIII 400 75 200 11043
05 ASTRALIII 400 75 500 12813
05 ASTRALIII 400 75 50 7471
05 ASTRALIII 400 7 1000 42431
05 ASTRALIII 400 7 200 15439
05 ASTRALIII 400 7 500 25451
05 ASTRALIII 400 7 50 9849
05 ASTRALIII 400 non 1000 51309
05 ASTRALIII 400 non 200 18517
05 ASTRALIII 400 non 500 29737
05 ASTRALIII 400 non 50 11585
05 ASTRALIII 800 0 1000 41467
05 ASTRALIII 800 0 200 14551
05 ASTRALIII 800 0 500 24757
05 ASTRALIII 800 0 50 8173
05 ASTRALIII 800 10 1000 37583
05 ASTRALIII 800 10 200 13787
05 ASTRALIII 800 10 500 22479
05 ASTRALIII 800 10 50 7951
05 ASTRALIII 800 20 1000 31717
05 ASTRALIII 800 20 200 12763
05 ASTRALIII 800 20 500 19779
05 ASTRALIII 800 20 50 7019
05 ASTRALIII 800 33 1000 26471
05 ASTRALIII 800 33 200 11481
05 ASTRALIII 800 33 500 17191
05 ASTRALIII 800 33 50 7967
05 ASTRALIII 800 3 1000 40055
05 ASTRALIII 800 3 200 14197
05 ASTRALIII 800 3 500 24351
05 ASTRALIII 800 3 50 7707
05 ASTRALIII 800 5 1000 38555
05 ASTRALIII 800 5 200 14497
05 ASTRALIII 800 5 500 23553
05 ASTRALIII 800 5 50 8221
05 ASTRALIII 800 75 1000 15567
05 ASTRALIII 800 75 200 8669
05 ASTRALIII 800 75 500 10847
05 ASTRALIII 800 75 50 7667
05 ASTRALIII 800 7 1000 38685
05 ASTRALIII 800 7 200 14171
05 ASTRALIII 800 7 500 22819
05 ASTRALIII 800 7 50 7937
05 ASTRALIII 800 non 1000 41763
